*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Feb  6 2025 20:33:19
*************************************************
parsing config file: /home/wzz/Pythia/config/spp_dev2.ini

trace_0 /home/wzz/Pythia/traces/649.fotonik3d_s-1176B.champsimtrace.xz
Core_0_L1D_rq_full 0

Core_0_L1D_wq_access 7020548
Core_0_L1D_wq_forward 0
Core_0_L1D_wq_merged 0
Core_0_L1D_wq_to_cache 7020548
Core_0_L1D_wq_full 0

Core_0_L1D_pq_access 0
Core_0_L1D_pq_forward 0
Core_0_L1D_pq_merged 0
Core_0_L1D_pq_to_cache 0
Core_0_L1D_pq_full 0

Core_0_L1D_acc_epochs 99909
Core_0_L1D_acc_level_0 99909
Core_0_L1D_acc_level_1 0
Core_0_L1D_acc_level_2 0
Core_0_L1D_acc_level_3 0
Core_0_L1D_acc_level_4 0
Core_0_L1D_acc_level_5 0
Core_0_L1D_acc_level_6 0
Core_0_L1D_acc_level_7 0
Core_0_L1D_acc_level_8 0
Core_0_L1D_acc_level_9 0

Core_0_L1I_total_access 20427022
Core_0_L1I_total_hit 20427022
Core_0_L1I_total_miss 0
Core_0_L1I_loads 20427022
Core_0_L1I_load_hit 20427022
Core_0_L1I_load_miss 0
Core_0_L1I_RFOs 0
Core_0_L1I_RFO_hit 0
Core_0_L1I_RFO_miss 0
Core_0_L1I_prefetches 0
Core_0_L1I_prefetch_hit 0
Core_0_L1I_prefetch_miss 0
Core_0_L1I_writebacks 0
Core_0_L1I_writeback_hit 0
Core_0_L1I_writeback_miss 0
Core_0_L1I_prefetch_requested 0
Core_0_L1I_prefetch_dropped 0
Core_0_L1I_prefetch_issued 0
Core_0_L1I_prefetch_filled 0
Core_0_L1I_prefetch_useful 0
Core_0_L1I_prefetch_useless 0
Core_0_L1I_prefetch_late 0
Core_0_L1I_average_miss_latency -nan

Core_0_L1I_rq_access 100000001
Core_0_L1I_rq_forward 0
Core_0_L1I_rq_merged 79572979
Core_0_L1I_rq_to_cache 20427022
Core_0_L1I_rq_full 0

Core_0_L1I_wq_access 0
Core_0_L1I_wq_forward 0
Core_0_L1I_wq_merged 0
Core_0_L1I_wq_to_cache 0
Core_0_L1I_wq_full 0

Core_0_L1I_pq_access 0
Core_0_L1I_pq_forward 0
Core_0_L1I_pq_merged 0
Core_0_L1I_pq_to_cache 0
Core_0_L1I_pq_full 0

Core_0_L1I_acc_epochs 99909
Core_0_L1I_acc_level_0 99909
Core_0_L1I_acc_level_1 0
Core_0_L1I_acc_level_2 0
Core_0_L1I_acc_level_3 0
Core_0_L1I_acc_level_4 0
Core_0_L1I_acc_level_5 0
Core_0_L1I_acc_level_6 0
Core_0_L1I_acc_level_7 0
Core_0_L1I_acc_level_8 0
Core_0_L1I_acc_level_9 0

Core_0_L2C_total_access 3088238
Core_0_L2C_total_hit 1769083
Core_0_L2C_total_miss 1319155
Core_0_L2C_loads 1321840
Core_0_L2C_load_hit 875524
Core_0_L2C_load_miss 446316
Core_0_L2C_RFOs 1533
Core_0_L2C_RFO_hit 218
Core_0_L2C_RFO_miss 1315
Core_0_L2C_prefetches 886371
Core_0_L2C_prefetch_hit 14847
Core_0_L2C_prefetch_miss 871524
Core_0_L2C_writebacks 878494
Core_0_L2C_writeback_hit 878494
Core_0_L2C_writeback_miss 0
Core_0_L2C_prefetch_requested 12906671
Core_0_L2C_prefetch_dropped 0
Core_0_L2C_prefetch_issued 12906671
Core_0_L2C_prefetch_filled 1248926
Core_0_L2C_prefetch_useful 1248446
Core_0_L2C_prefetch_useless 474
Core_0_L2C_prefetch_late 71715
Core_0_L2C_average_miss_latency 34.88219

Core_0_L2C_rq_access 1323373
Core_0_L2C_rq_forward 0
Core_0_L2C_rq_merged 0
Core_0_L2C_rq_to_cache 1323373
Core_0_L2C_rq_full 0

Core_0_L2C_wq_access 878494
Core_0_L2C_wq_forward 0
Core_0_L2C_wq_merged 0
Core_0_L2C_wq_to_cache 878494
Core_0_L2C_wq_full 0

Core_0_L2C_pq_access 12906671
Core_0_L2C_pq_forward 0
Core_0_L2C_pq_merged 31336
Core_0_L2C_pq_to_cache 12875335
Core_0_L2C_pq_full 0

Core_0_L2C_acc_epochs 99909
Core_0_L2C_acc_level_0 1
Core_0_L2C_acc_level_1 1
Core_0_L2C_acc_level_2 1
Core_0_L2C_acc_level_3 4
Core_0_L2C_acc_level_4 30
Core_0_L2C_acc_level_5 24
Core_0_L2C_acc_level_6 31
Core_0_L2C_acc_level_7 98
Core_0_L2C_acc_level_8 879
Core_0_L2C_acc_level_9 98840

Core_0_LLC_total_access 9478992
Core_0_LLC_total_hit 8600229
Core_0_LLC_total_miss 878763
Core_0_LLC_loads 374606
Core_0_LLC_load_hit 351163
Core_0_LLC_load_miss 23443
Core_0_LLC_RFOs 1315
Core_0_LLC_RFO_hit 1315
Core_0_LLC_RFO_miss 0
Core_0_LLC_prefetches 8225178
Core_0_LLC_prefetch_hit 7370277
Core_0_LLC_prefetch_miss 854901
Core_0_LLC_writebacks 877893
Core_0_LLC_writeback_hit 877474
Core_0_LLC_writeback_miss 419
Core_0_LLC_prefetch_requested 0
Core_0_LLC_prefetch_dropped 0
Core_0_LLC_prefetch_issued 0
Core_0_LLC_prefetch_filled 1201482
Core_0_LLC_prefetch_useful 327089
Core_0_LLC_prefetch_useless 852587
Core_0_LLC_prefetch_late 2072
Core_0_LLC_average_miss_latency 200.74969

Core_0_LLC_rq_access 375921
Core_0_LLC_rq_forward 0
Core_0_LLC_rq_merged 0
Core_0_LLC_rq_to_cache 375921
Core_0_LLC_rq_full 0

Core_0_LLC_wq_access 877893
Core_0_LLC_wq_forward 0
Core_0_LLC_wq_merged 0
Core_0_LLC_wq_to_cache 877893
Core_0_LLC_wq_full 0

Core_0_LLC_pq_access 12851769
Core_0_LLC_pq_forward 0
Core_0_LLC_pq_merged 102075
Core_0_LLC_pq_to_cache 12749694
Core_0_LLC_pq_full 0

Core_0_LLC_acc_epochs 101236
Core_0_LLC_acc_level_0 63
Core_0_LLC_acc_level_1 5737
Core_0_LLC_acc_level_2 59718
Core_0_LLC_acc_level_3 23516
Core_0_LLC_acc_level_4 6229
Core_0_LLC_acc_level_5 2105
Core_0_LLC_acc_level_6 2229
Core_0_LLC_acc_level_7 475
Core_0_LLC_acc_level_8 366
Core_0_LLC_acc_level_9 798

Core_0_major_page_fault 0
Core_0_minor_page_fault 19264

spp.pref.total 12906671
spp.pref.at_L2 1325096
spp.pref.at_LLC 11581575

spp.depth.max 11
spp.depth.min 0
spp.depth.avg 7

spp.breadth.max 2
spp.breadth.min 0
spp.breadth.avg 0

delta_1 12989545
delta_-1 7732
delta_-3 3762
delta_11 2054
delta_-33 1345
delta_33 1323
delta_-13 919
delta_2 897
delta_-2 610
delta_3 473
delta_5 352
delta_-34 170
delta_34 103

depth_1_delta_1 1813561
depth_1_delta_-1 1223
depth_1_delta_-3 611
depth_1_delta_2 521
depth_1_delta_33 428
depth_1_delta_-33 398
depth_1_delta_3 378
depth_1_delta_-13 308
depth_1_delta_11 306
depth_1_delta_-2 306
depth_1_delta_5 305
depth_1_delta_-34 95
depth_1_delta_34 63
depth_2_delta_1 1784532
depth_2_delta_-1 1218
depth_2_delta_-3 608
depth_2_delta_33 426
depth_2_delta_-33 380
depth_2_delta_2 376
depth_2_delta_-13 306
depth_2_delta_11 304
depth_2_delta_-2 304
depth_2_delta_3 95
depth_2_delta_5 47
depth_2_delta_34 40
depth_2_delta_-34 39
depth_3_delta_1 1755495
depth_3_delta_-1 1212
depth_3_delta_-3 607
depth_3_delta_-33 340
depth_3_delta_-13 305
depth_3_delta_11 303
depth_3_delta_33 267
depth_3_delta_-34 36
depth_4_delta_1 1725414
depth_4_delta_-1 903
depth_4_delta_-3 602
depth_4_delta_11 301
depth_4_delta_33 169
depth_4_delta_-33 141
depth_5_delta_1 1685443
depth_5_delta_-1 899
depth_5_delta_-3 599
depth_5_delta_11 301
depth_5_delta_-33 76
depth_5_delta_33 24
depth_6_delta_1 1429466
depth_6_delta_-1 865
depth_6_delta_11 291
depth_6_delta_-3 287
depth_6_delta_33 8
depth_6_delta_-33 8
depth_7_delta_1 1176724
depth_7_delta_-1 738
depth_7_delta_11 248
depth_7_delta_-3 246
depth_7_delta_-33 2
depth_7_delta_33 1
depth_8_delta_1 930459
depth_8_delta_-1 522
depth_8_delta_-3 148
depth_9_delta_1 534377
depth_9_delta_-1 146
depth_9_delta_-3 49
depth_10_delta_1 153997
depth_10_delta_-1 6
depth_10_delta_-3 5
depth_11_delta_1 77

Channel_0_RQ_row_buffer_hit 40119
Channel_0_RQ_row_buffer_miss 838225
Channel_0_WQ_row_buffer_hit 627097
Channel_0_WQ_row_buffer_miss 249395
Channel_0_WQ_full 0
Channel_0_dbus_congested 1126520

avg_congested_cycle 11

DRAM_bw_pochs 404942
DRAM_bw_level_0 205750
DRAM_bw_level_1 192691
DRAM_bw_level_2 6488
DRAM_bw_level_3 13
