*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Feb  6 2025 20:33:19
*************************************************
parsing config file: /home/wzz/Pythia/config/pythia.ini

trace_0 /home/wzz/Pythia/traces/605.mcf_s-472B.champsimtrace.xz
scooby_state_40307e|55|55 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
scooby_state_40307e|5|-28 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
scooby_state_40301c|54|0 1,0,0,0,0,0,0,0,0,0,0,0,16,0,3,20,
scooby_state_40307e|23|-32 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
scooby_state_40307e|9|-2 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
scooby_state_40307e|25|-34 19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,
scooby_state_40307e|58|28 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
scooby_state_402dc3|23|-28 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
scooby_state_40307e|15|9 19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,
scooby_state_402dc7|31|6 1,0,0,0,0,0,0,0,0,0,0,2,17,0,0,20,
scooby_state_40307e|43|-2 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
scooby_state_40307e|59|23 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
scooby_state_402dcb|40|-20 0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,
scooby_state_40307e|45|13 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
scooby_state_40307e|49|39 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
scooby_state_40307e|61|14 19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,
scooby_state_40307e|47|-2 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
scooby_state_40307e|57|28 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
scooby_state_40307e|63|24 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
scooby_state_402dfb|35|-9 3,0,0,0,0,0,0,0,0,0,0,2,15,0,0,20,
scooby_state_40307e|48|19 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
scooby_state_402dc7|1|-9 2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,20,
scooby_state_40307e|25|-26 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
scooby_state_40307e|35|13 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
scooby_state_40307e|44|-2 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
scooby_state_402dc7|43|8 1,0,0,0,0,0,0,0,0,0,0,1,18,0,0,20,
scooby_state_402dc7|61|6 1,0,0,0,0,0,0,0,0,0,0,4,15,0,0,20,
scooby_state_40307e|15|-37 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
scooby_state_40307e|9|-26 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
scooby_state_402dc7|62|7 2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,20,
scooby_state_40307e|33|13 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
scooby_state_40307e|19|-9 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
scooby_state_40307e|28|24 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
scooby_state_40307e|36|-4 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
scooby_state_402dc7|24|12 0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,20,
scooby_state_40307e|27|-13 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
scooby_state_40307e|53|28 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
scooby_state_40307e|63|28 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_403083|0|-63 17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,
scooby_state_40307e|42|37 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|52|46 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40301c|63|11 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|44|-10 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_402dc7|46|-12 0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,19,
scooby_state_402dfb|50|-6 0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,19,
scooby_state_40307e|46|35 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|47|41 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|41|13 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_402dc7|33|-9 3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,19,
scooby_state_40307e|21|-42 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|11|-39 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_402dcb|28|-27 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|55|11 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|33|14 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|5|-35 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_403039|59|-1 3,1,0,0,0,0,2,0,0,0,1,8,2,0,2,19,
scooby_state_402dfb|45|7 0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,19,
scooby_state_40307e|17|-23 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|13|-39 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_402dc3|7|-45 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|19|-32 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|63|62 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_403012|7|0 1,0,0,0,0,0,0,0,0,1,0,0,15,0,2,19,
scooby_state_40307e|56|-2 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|57|51 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|48|48 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|7|-32 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_403012|46|0 0,2,2,1,2,0,1,1,0,0,0,0,8,0,2,19,
scooby_state_40307e|44|30 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_402dc7|16|9 2,0,0,0,0,0,0,0,0,0,0,1,16,0,0,19,
scooby_state_402dfb|22|6 0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,19,
scooby_state_40301c|41|0 0,0,7,0,0,0,0,0,0,0,0,0,3,0,9,19,
scooby_state_40307e|22|-4 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_403083|52|-11 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|50|26 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|56|48 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|63|26 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|21|-37 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_403012|59|-4 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|21|-39 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|17|-28 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|24|-2 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|47|-11 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|26|11 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_403012|25|0 2,0,0,0,0,0,0,0,0,0,0,0,14,0,3,19,
scooby_state_40307e|27|24 18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_402dfb|0|-7 0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,19,
scooby_state_40307e|9|-35 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|61|22 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|43|11 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_402dc7|50|6 1,0,0,0,0,0,0,0,0,0,0,3,15,0,0,19,
scooby_state_40307e|4|-4 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_402dfb|10|-8 3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,19,
scooby_state_402dc7|17|-13 0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,19,
scooby_state_40301c|38|0 0,0,1,0,0,0,0,0,0,0,0,0,17,0,1,19,
scooby_state_40307e|15|7 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_402dcb|44|35 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_402dc7|46|6 4,0,0,0,0,0,0,0,0,0,0,3,12,0,0,19,
scooby_state_402dfb|20|-9 0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,19,
scooby_state_402dfb|18|-9 0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,19,
scooby_state_402dc7|53|-8 0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,19,
scooby_state_402dcb|41|31 9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,19,
scooby_state_402dc7|58|6 1,0,0,0,0,0,0,0,0,0,0,1,17,0,0,19,
scooby_state_40307e|29|24 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|33|32 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_402dc7|19|5 14,0,0,0,0,0,0,0,0,0,0,0,5,0,0,19,
scooby_state_402dfb|12|6 0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,19,
scooby_state_402dc7|27|-13 0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,19,
scooby_state_40307e|32|15 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|11|7 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_402f85|41|-7 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|59|41 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|15|-32 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_403012|57|0 7,0,0,0,0,0,0,0,0,0,0,1,8,0,3,19,
scooby_state_403083|0|-30 10,0,0,0,0,0,0,0,0,0,0,3,5,0,1,19,
scooby_state_40307e|25|11 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_402dcb|59|28 0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,19,
scooby_state_402dcb|35|31 7,0,0,0,0,0,0,0,0,0,0,0,12,0,0,19,
scooby_state_402dcb|50|38 0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,19,
scooby_state_402dfb|4|-8 2,0,0,0,0,0,0,0,0,0,0,11,6,0,0,19,
scooby_state_403039|19|0 3,0,0,0,0,0,0,0,0,0,0,11,5,0,0,19,
scooby_state_40307e|3|-28 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|39|-22 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_40307e|9|-39 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
scooby_state_402dfb|40|-8 2,0,0,0,0,0,0,0,0,0,0,14,3,0,0,19,
scooby_state_40307e|28|21 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_402dcb|58|41 13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,18,
scooby_state_402dc7|53|8 1,0,0,0,0,0,0,0,0,0,0,2,15,0,0,18,
scooby_state_40307e|25|14 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|11|9 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|1|-30 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_402ffb|44|3 12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|11|-21 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|27|-21 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_402dcb|60|28 1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,18,
scooby_state_402dc7|8|-9 2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,18,
scooby_state_403012|9|0 1,1,0,0,0,0,0,0,0,0,0,0,15,0,1,18,
scooby_state_40307e|60|46 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_402dcb|39|25 8,0,0,0,0,1,0,0,0,0,0,9,0,0,0,18,
scooby_state_40307e|37|14 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_402dfb|23|6 0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,18,
scooby_state_40307e|39|13 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_402dc7|6|-8 4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,18,
scooby_state_40307e|12|11 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40301c|39|0 2,0,1,0,0,0,0,0,0,0,0,0,12,0,3,18,
scooby_state_402dfb|29|-8 0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,18,
scooby_state_402dcb|18|13 1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,18,
scooby_state_40307e|37|-2 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|32|21 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|26|-4 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|21|18 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|7|-11 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_402dcb|38|25 8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,18,
scooby_state_402dc7|50|-9 3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,18,
scooby_state_402dfb|27|9 0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,18,
scooby_state_40307e|47|11 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|1|-39 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_402dcb|35|35 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|52|9 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|31|-21 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|6|-10 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_402dcb|26|24 2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,18,
scooby_state_40307e|42|15 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|52|44 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_402dfb|36|6 0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,18,
scooby_state_402dc7|27|-11 3,0,0,0,0,0,0,0,0,0,0,6,9,0,0,18,
scooby_state_402dcb|27|-20 0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18,
scooby_state_40307e|26|-37 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|60|24 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|57|14 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_403012|24|0 1,2,1,0,0,0,0,0,0,0,0,3,8,1,2,18,
scooby_state_40301c|63|9 3,0,0,0,0,0,0,0,0,0,0,0,13,0,2,18,
scooby_state_40307e|1|-2 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_402dcb|62|31 8,0,0,0,0,0,0,0,0,0,0,0,10,0,0,18,
scooby_state_402dfb|17|-10 0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,18,
scooby_state_402dfb|35|9 0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,18,
scooby_state_402dcb|44|20 5,0,0,0,0,0,0,0,0,0,0,0,13,0,0,18,
scooby_state_40307e|30|-2 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|23|-31 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|37|7 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|62|62 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|54|53 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|29|-23 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_402dcb|42|24 1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,18,
scooby_state_403012|47|0 3,0,0,0,0,0,0,0,0,0,0,0,14,0,1,18,
scooby_state_40307e|19|-21 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_403012|11|0 1,2,0,0,0,0,0,0,0,0,0,1,10,0,4,18,
scooby_state_40307e|11|-11 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_402dcb|48|20 9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,18,
scooby_state_40307e|54|35 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|29|29 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|23|-28 17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|46|15 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_402dfb|56|9 0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,18,
scooby_state_402dc7|28|9 0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,18,
scooby_state_402dfb|22|9 0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,18,
scooby_state_40307e|36|-2 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_402dfb|46|-10 0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,18,
scooby_state_402dfb|30|-7 0,1,0,0,0,0,0,0,0,0,0,4,13,0,0,18,
scooby_state_40307e|53|11 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|38|-25 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_402dfb|50|-8 2,0,0,0,0,0,0,0,0,0,0,13,3,0,0,18,
scooby_state_40307e|48|-2 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_402dfb|13|-9 2,0,0,0,0,0,0,0,0,0,0,1,15,0,0,18,
scooby_state_40307e|47|23 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|46|19 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|26|15 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_402dc7|21|8 4,0,0,0,0,0,0,0,0,0,0,2,12,0,0,18,
scooby_state_402dfb|12|-10 0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,18,
scooby_state_40307e|5|-37 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_403039|42|0 1,0,0,0,0,0,0,0,0,0,0,11,6,0,0,18,
scooby_state_40307e|34|-10 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|22|11 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_403039|21|0 1,0,1,0,0,0,0,0,0,0,0,11,5,0,0,18,
scooby_state_402dcb|36|-20 0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18,
scooby_state_402dfb|50|7 0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,18,
scooby_state_40307e|6|-2 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|37|13 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_402dcb|62|25 12,0,0,0,0,0,0,0,0,0,0,6,0,0,0,18,
scooby_state_40307e|16|-2 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|50|46 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|59|26 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|31|31 16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18,
scooby_state_40307e|14|-8 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_402dc7|52|5 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|27|-28 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|40|15 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
scooby_state_40307e|16|9 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40301c|22|0 0,2,0,0,0,0,0,0,0,0,0,0,15,0,0,17,
scooby_state_40307e|23|-33 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|54|26 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|38|13 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_403039|38|-1 0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,17,
scooby_state_40307e|1|-15 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|41|14 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|23|-26 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_402dcb|35|25 13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,17,
scooby_state_40307e|15|-26 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|46|13 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_402dfb|0|-9 2,0,0,0,0,0,0,0,0,0,0,1,14,0,0,17,
scooby_state_40307e|58|26 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|34|-29 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_402dcb|41|38 0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,
scooby_state_402dfb|7|-6 0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,17,
scooby_state_402dc7|15|8 1,0,0,0,0,0,0,0,0,0,0,2,14,0,0,17,
scooby_state_402dc7|56|6 0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,17,
scooby_state_40307e|40|24 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|41|26 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|31|26 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|9|-34 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|37|11 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|54|28 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_402dc3|28|-31 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|15|-2 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|6|-28 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|48|46 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_403083|0|-36 13,0,0,0,0,0,0,0,0,0,0,1,0,0,3,17,
scooby_state_402dcb|32|31 6,0,0,0,0,0,0,0,0,0,0,0,11,0,0,17,
scooby_state_40307e|24|9 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|2|-8 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|23|22 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_403012|33|0 2,1,0,0,1,0,0,0,0,0,0,4,9,0,0,17,
scooby_state_40307e|39|-11 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_402dfb|15|6 0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,17,
scooby_state_40307e|36|32 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|58|30 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|17|16 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_402dfb|8|-9 0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,
scooby_state_40307e|41|-9 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|9|-15 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|63|30 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|42|-19 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_402dcb|55|31 6,0,0,0,0,0,0,0,0,0,0,0,11,0,0,17,
scooby_state_40307e|1|-55 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|33|11 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_403012|53|0 5,3,0,0,0,0,0,0,0,0,0,0,8,0,1,17,
scooby_state_40307e|36|-27 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_402dc7|15|7 4,0,0,0,0,0,0,0,0,0,0,0,13,0,0,17,
scooby_state_402dc7|12|7 2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,17,
scooby_state_40307e|31|-2 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|56|24 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|38|19 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_402dfb|50|-7 0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,17,
scooby_state_403039|7|0 0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,17,
scooby_state_40307e|51|26 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_402dc3|24|-28 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|11|-32 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|40|9 16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,
scooby_state_40307e|55|14 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|51|-9 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|13|-33 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
